指数代码,成分股票代码,交易日期,权重
399231.SZ,002714.SZ,20250829,40.7261
399231.SZ,300498.SZ,20250829,28.6536
399231.SZ,002157.SZ,20250829,6.3168
399231.SZ,000998.SZ,20250829,3.328
399231.SZ,300087.SZ,20250829,1.821
399231.SZ,300761.SZ,20250829,1.8013
399231.SZ,002124.SZ,20250829,1.7571
399231.SZ,000735.SZ,20250829,1.7567
399231.SZ,002458.SZ,20250829,1.7528
399231.SZ,300189.SZ,20250829,1.3103
399231.SZ,002086.SZ,20250829,1.1177
399231.SZ,000048.SZ,20250829,1.1075
399231.SZ,002041.SZ,20250829,1.0461
399231.SZ,002321.SZ,20250829,1.0375
399231.SZ,000713.SZ,20250829,0.9548
399231.SZ,300511.SZ,20250829,0.9112
399231.SZ,002772.SZ,20250829,0.6103
399231.SZ,002234.SZ,20250829,0.5859
399231.SZ,001201.SZ,20250829,0.5431
399231.SZ,002069.SZ,20250829,0.5394
399231.SZ,300967.SZ,20250829,0.5359
399231.SZ,000663.SZ,20250829,0.4308
399231.SZ,002982.SZ,20250829,0.4143
399231.SZ,000798.SZ,20250829,0.3778
399231.SZ,300970.SZ,20250829,0.3115
399231.SZ,002679.SZ,20250829,0.2524
