日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1994-11-30,000048,-3.4,-3.42,-3.34,-3.56,626249,588990303.62,-5.5,14.5,0.58,347.92
1994-12-30,000048,-3.41,-3.5,-3.38,-3.53,104899,97914105.12,-4.39,-2.34,-0.08,58.28
1995-01-27,000048,-3.58,-3.7,-3.48,-3.73,30041,24077138.25,-7.14,-5.71,-0.2,16.69
1995-02-28,000048,-3.7,-3.69,-3.58,-3.72,22795,17601693.62,-3.78,0.27,0.01,12.66
1995-03-31,000048,-3.69,-3.6,-3.56,-3.72,64586,51477778.88,-4.34,2.44,0.09,35.88
1995-04-28,000048,-3.6,-3.79,-3.53,-3.82,82625,63257193.0,-8.06,-5.28,-0.19,45.9
1995-05-31,000048,-3.79,-3.73,-3.38,-3.86,179105,151051425.0,-12.66,1.58,0.06,82.16
1995-06-30,000048,-3.72,-3.73,-3.69,-3.8,58468,40874016.0,-2.95,0.0,0.0,26.82
1995-07-31,000048,-3.75,-3.75,-3.69,-3.76,31540,22396187.0,-1.88,-0.54,-0.02,14.47
1995-08-31,000048,-3.75,-3.73,-3.68,-3.77,49074,33431071.0,-2.4,0.53,0.02,22.51
1995-09-29,000048,-3.74,-3.71,-3.64,-3.76,40028,28017659.0,-3.22,0.54,0.02,18.36
1995-10-31,000048,-3.71,-3.63,-3.58,-3.76,29676,21976869.0,-4.85,2.16,0.08,13.61
1995-11-30,000048,-3.64,-3.63,-3.56,-3.66,28288,31353440.0,-2.75,0.0,0.0,12.98
1995-12-29,000048,-3.63,-3.73,-3.63,-3.78,4721,3348540.0,-4.13,-2.75,-0.1,2.17
1996-01-31,000048,-3.73,-3.81,-3.72,-3.84,2127,1368110.0,-3.22,-2.14,-0.08,0.98
1996-02-16,000048,-3.81,-3.81,-3.8,-3.87,1852,1118102.0,-1.84,0.0,0.0,0.85
1996-03-29,000048,-3.8,-3.73,-3.39,-3.88,7876,5164202.0,-12.86,2.1,0.08,3.61
1996-04-30,000048,-3.72,-2.9,-2.89,-3.82,135133,142296322.0,-24.93,22.25,0.83,61.99
1996-05-30,000048,-2.85,-3.04,-2.75,-3.17,190990,242020608.5,-14.48,-4.83,-0.14,87.61
1996-06-28,000048,-2.95,-2.73,-2.55,-3.01,346615,414928391.0,-15.13,10.2,0.31,99.37
1996-07-31,000048,-2.71,-2.27,-2.02,-2.89,581493,634449588.0,-31.87,16.85,0.46,166.71
1996-08-30,000048,-2.29,-2.52,-2.18,-2.78,264801,293541843.5,-26.43,-11.01,-0.25,75.92
1996-09-27,000048,-2.46,-2.57,-2.41,-2.81,184441,188778141.25,-15.87,-1.98,-0.05,52.88
1996-10-31,000048,-2.54,-2.24,-2.02,-2.63,561343,646231091.5,-23.74,12.84,0.33,160.94
1996-11-29,000048,-2.34,-1.71,-1.48,-2.42,748165,1015811712.0,-41.96,23.66,0.53,214.5
1996-12-31,000048,-1.68,-2.31,-1.37,-2.61,519874,725082795.0,-72.51,-35.09,-0.6,149.05
1997-01-31,000048,-2.33,-2.2,-2.17,-2.57,227956,267152201.5,-17.32,4.76,0.11,65.35
1997-02-28,000048,-2.18,-2.21,-2.11,-2.5,92109,109524186.0,-17.73,-0.45,-0.01,26.41
1997-03-31,000048,-2.21,-1.79,-1.74,-2.33,415231,553568010.0,-26.7,19.0,0.42,119.05
1997-04-30,000048,-1.76,-1.95,-1.7,-2.1,386694,526136687.0,-22.35,-8.94,-0.16,110.86
1997-05-30,000048,-1.94,-2.1,-1.68,-2.25,379808,520616160.0,-29.23,-7.69,-0.15,108.89
1997-06-27,000048,-2.05,-1.85,-1.57,-2.14,529848,760050283.0,-27.14,11.9,0.25,151.91
1997-07-31,000048,-1.78,-2.44,-1.78,-2.57,203038,228767602.5,-42.7,-31.89,-0.59,49.36
1997-08-29,000048,-2.45,-2.67,-2.32,-2.95,93352,88623227.62,-25.82,-9.43,-0.23,22.69
1997-09-30,000048,-2.68,-2.95,-2.46,-3.04,135414,124808862.5,-21.72,-10.49,-0.28,32.92
1997-10-31,000048,-2.94,-2.61,-2.45,-3.02,169199,156830787.0,-19.32,11.53,0.34,41.13
1997-11-28,000048,-2.61,-2.42,-2.32,-2.66,223730,227053511.5,-13.03,7.28,0.19,54.39
1997-12-31,000048,-2.38,-2.31,-2.12,-2.47,307023,333702694.0,-14.46,4.55,0.11,74.64
1998-01-23,000048,-2.28,-2.28,-2.17,-2.58,259047,279229030.5,-17.75,1.3,0.03,62.97
1998-02-27,000048,-2.23,-2.14,-1.92,-2.36,191924,227910644.25,-19.3,6.14,0.14,46.66
1998-03-31,000048,-2.14,-2.47,-2.14,-2.61,134837,143967476.5,-21.96,-15.42,-0.33,32.78
1998-04-30,000048,-2.47,-1.36,-1.33,-2.47,298905,377579935.75,-46.15,44.94,1.11,72.66
1998-05-29,000048,-1.34,-0.53,-0.28,-1.35,101132,176486433.5,-78.68,61.03,0.83,24.59
1998-06-30,000048,-0.51,0.25,0.28,-0.6,151326,313331504.25,-166.04,147.17,0.78,36.79
1998-07-31,000048,0.22,0.65,0.66,0.02,118564,267232180.25,256.0,160.0,0.4,28.82
1998-08-31,000048,0.63,-0.01,0.69,-0.21,55946,121513356.5,138.46,-101.54,-0.66,13.6
1998-09-30,000048,-0.03,0.1,0.2,-0.19,43529,91802522.0,-3900.0,1100.0,0.11,10.58
1998-10-30,000048,0.1,1.04,1.28,-0.03,140139,265159565.75,1310.0,940.0,0.94,18.9
1998-11-30,000048,1.01,1.91,2.24,0.82,228929,353472150.5,136.54,83.65,0.87,30.88
1998-12-31,000048,1.88,2.64,2.76,1.55,241255,417699420.75,63.35,38.22,0.73,32.54
1999-01-29,000048,2.64,4.06,4.19,2.44,161547,308770829.25,66.29,53.79,1.42,21.79
1999-02-09,000048,4.06,5.05,5.12,3.62,117664,266145069.0,36.95,24.38,0.99,15.87
1999-03-31,000048,5.08,5.52,5.62,4.76,238056,580971685.0,17.03,9.31,0.47,32.11
