日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2000-09-22,000153,5.44,5.14,6.59,5.1,171600,595522664.0,53.99,86.23,2.38,68.64
2000-09-29,000153,5.1,5.04,5.14,4.76,39326,122054172.0,7.39,-1.95,-0.1,15.73
2000-10-13,000153,5.08,5.12,5.36,4.95,33202,107247710.0,8.13,1.59,0.08,13.28
2000-10-20,000153,5.2,5.56,5.57,5.15,42443,141859585.0,8.2,8.59,0.44,16.98
2000-10-27,000153,5.58,6.17,6.31,5.5,88764,325353244.0,14.57,10.97,0.61,35.51
2000-11-03,000153,6.16,5.98,6.2,5.84,33487,123817507.0,5.83,-3.08,-0.19,13.39
2000-11-10,000153,5.97,6.31,6.45,5.92,32165,123466010.0,8.86,5.52,0.33,12.87
2000-11-17,000153,6.31,6.09,6.36,6.03,26598,100766402.0,5.23,-3.49,-0.22,10.64
2000-11-24,000153,6.05,5.92,6.22,5.86,21333,79652067.0,5.91,-2.79,-0.17,8.53
2000-12-01,000153,5.92,5.83,5.95,5.74,18192,65750279.0,3.55,-1.52,-0.09,7.28
2000-12-08,000153,5.83,5.85,6.0,5.77,9476,34334630.0,3.95,0.34,0.02,3.79
2000-12-15,000153,5.74,6.03,6.1,5.69,8820,31761998.5,7.01,3.08,0.18,3.53
2000-12-22,000153,6.03,6.05,6.28,5.95,20936,79220922.0,5.47,0.33,0.02,8.37
2000-12-29,000153,6.01,6.17,6.36,5.9,14107,52733250.5,7.6,1.98,0.12,5.64
2001-01-05,000153,6.17,6.27,6.43,6.11,18201,70434173.0,5.19,1.62,0.1,7.28
2001-01-12,000153,6.28,5.93,6.29,5.91,15107,56510173.0,6.06,-5.42,-0.34,6.04
2001-01-19,000153,5.92,5.85,5.92,5.72,15310,54926793.5,3.37,-1.35,-0.08,6.12
2001-02-09,000153,5.85,5.26,5.91,5.06,13794,45823857.0,14.53,-10.09,-0.59,5.52
2001-02-16,000153,5.2,5.34,5.37,5.18,4958,16327329.5,3.61,1.52,0.08,1.98
2001-02-23,000153,5.36,5.27,5.47,5.11,5991,19734761.5,6.74,-1.31,-0.07,2.4
2001-03-02,000153,5.29,5.44,5.5,5.29,5397,18191657.75,3.98,3.23,0.17,2.16
2001-03-09,000153,5.44,5.48,5.52,5.3,5167,17393174.5,4.04,0.74,0.04,2.07
2001-03-16,000153,5.49,5.39,5.63,5.36,6607,22480551.0,4.93,-1.64,-0.09,2.64
2001-03-23,000153,5.39,5.44,5.55,5.31,6187,20873031.0,4.45,0.93,0.05,2.47
2001-03-30,000153,5.45,5.81,5.84,5.4,13724,47929565.0,8.09,6.8,0.37,5.49
2001-04-06,000153,5.83,5.76,6.0,5.68,13162,47602338.5,5.51,-0.86,-0.05,5.26
2001-04-13,000153,5.76,5.92,5.94,5.74,12044,43649107.5,3.47,2.78,0.16,4.82
2001-04-20,000153,5.92,5.98,6.2,5.92,21934,82004324.0,4.73,1.01,0.06,8.77
2001-04-27,000153,5.98,5.85,6.11,5.83,13658,50022720.0,4.68,-2.17,-0.13,5.46
2001-04-30,000153,5.86,6.02,6.11,5.85,3042,11241443.0,4.44,2.91,0.17,1.22
2001-05-11,000153,6.03,6.08,6.09,5.92,3441,12770808.0,2.82,1.0,0.06,1.38
2001-05-18,000153,6.09,6.41,6.51,6.09,27400,106331978.0,6.91,5.43,0.33,10.96
2001-05-25,000153,6.46,6.47,6.88,6.4,33891,137414232.0,7.49,0.94,0.06,13.56
2001-06-01,000153,6.47,6.79,6.97,6.37,18806,76640231.0,9.27,4.95,0.32,7.52
2001-06-08,000153,6.78,6.65,6.96,6.59,12902,53170715.5,5.45,-2.06,-0.14,5.16
2001-06-15,000153,6.65,6.54,6.78,6.45,13317,53627760.0,4.96,-1.65,-0.11,5.33
2001-06-22,000153,6.55,6.41,6.56,6.23,11393,44235541.5,5.05,-1.99,-0.13,4.56
2001-06-29,000153,6.45,6.29,6.54,6.27,8623,33793408.5,4.21,-1.87,-0.12,3.45
2001-07-06,000153,6.45,6.19,6.45,6.19,5558,21290619.5,4.13,-1.59,-0.1,2.22
2001-07-13,000153,6.19,6.31,6.36,6.19,3070,11831971.12,2.75,1.94,0.12,1.23
2001-07-20,000153,6.33,6.58,6.63,6.19,8749,34633632.25,6.97,4.28,0.27,3.5
2001-07-27,000153,6.58,5.83,6.6,5.81,13434,50610898.5,12.01,-11.4,-0.75,5.37
2001-08-03,000153,5.79,5.42,5.79,5.26,13173,44581034.0,9.09,-7.03,-0.41,5.27
2001-08-10,000153,5.35,5.49,5.56,5.11,13786,45607138.0,8.3,1.29,0.07,5.51
2001-08-17,000153,5.56,5.29,5.58,5.19,13346,44563963.0,7.1,-3.64,-0.2,5.34
2001-08-24,000153,5.29,5.28,5.38,5.11,4796,15698988.88,5.1,-0.19,-0.01,1.92
2001-08-31,000153,5.26,4.97,5.29,4.9,5471,17324679.88,7.39,-5.87,-0.31,2.19
2001-09-07,000153,5.0,4.89,5.24,4.88,3823,12081778.75,7.24,-1.61,-0.08,1.53
