日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2000-09-22,000153,33.8,32.15,40.25,31.9,171600,595522664.0,44.41,71.01,13.35,68.64
2000-09-29,000153,31.91,31.58,32.15,30.01,39326,122054172.0,6.66,-1.77,-0.57,15.73
2000-10-13,000153,31.8,32.02,33.38,31.08,33202,107247710.0,7.28,1.39,0.44,13.28
2000-10-20,000153,32.48,34.48,34.55,32.2,42443,141859585.0,7.34,7.68,2.46,16.98
2000-10-27,000153,34.6,37.89,38.69,34.16,88764,325353244.0,13.14,9.89,3.41,35.51
2000-11-03,000153,37.85,36.87,38.08,36.05,33487,123817507.0,5.36,-2.69,-1.02,13.39
2000-11-10,000153,36.79,38.7,39.5,36.51,32165,123466010.0,8.11,4.96,1.83,12.87
2000-11-17,000153,38.7,37.46,38.95,37.11,26598,100766402.0,4.75,-3.2,-1.24,10.64
2000-11-24,000153,37.25,36.5,38.2,36.2,21333,79652067.0,5.34,-2.56,-0.96,8.53
2000-12-01,000153,36.5,36.01,36.68,35.5,18192,65750279.0,3.23,-1.34,-0.49,7.28
2000-12-08,000153,36.01,36.1,36.95,35.65,9476,34334630.0,3.61,0.25,0.09,3.79
2000-12-15,000153,35.5,37.14,37.5,35.2,8820,31761998.5,6.37,2.88,1.04,3.53
2000-12-22,000153,37.1,37.22,38.5,36.7,20936,79220922.0,4.85,0.22,0.08,8.37
2000-12-29,000153,37.01,37.9,39.0,36.4,14107,52733250.5,6.99,1.83,0.68,5.64
2001-01-05,000153,37.9,38.48,39.38,37.6,18201,70434173.0,4.7,1.53,0.58,7.28
2001-01-12,000153,38.5,36.59,38.59,36.48,15107,56510173.0,5.48,-4.91,-1.89,6.04
2001-01-19,000153,36.5,36.12,36.5,35.4,15310,54926793.5,3.01,-1.28,-0.47,6.12
2001-02-09,000153,36.13,32.82,36.47,31.7,13794,45823857.0,13.21,-9.14,-3.3,5.52
2001-02-16,000153,32.48,33.27,33.42,32.36,4958,16327329.5,3.23,1.37,0.45,1.98
2001-02-23,000153,33.35,32.86,33.98,32.0,5991,19734761.5,5.95,-1.23,-0.41,2.4
2001-03-02,000153,32.99,33.85,34.15,32.99,5397,18191657.75,3.53,3.01,0.99,2.16
2001-03-09,000153,33.85,34.02,34.29,33.03,5167,17393174.5,3.72,0.5,0.17,2.07
2001-03-16,000153,34.08,33.52,34.9,33.38,6607,22480551.0,4.47,-1.47,-0.5,2.64
2001-03-23,000153,33.54,33.82,34.43,33.11,6187,20873031.0,3.94,0.89,0.3,2.47
2001-03-30,000153,33.86,35.92,36.05,33.6,13724,47929565.0,7.24,6.21,2.1,5.49
2001-04-06,000153,36.02,35.6,36.98,35.15,13162,47602338.5,5.09,-0.89,-0.32,5.26
2001-04-13,000153,35.6,36.49,36.65,35.52,12044,43649107.5,3.17,2.5,0.89,4.82
2001-04-20,000153,36.5,36.83,38.1,36.5,21934,82004324.0,4.38,0.93,0.34,8.77
2001-04-27,000153,36.83,36.13,37.6,36.0,13658,50022720.0,4.34,-1.9,-0.7,5.46
2001-04-30,000153,36.2,37.06,37.58,36.11,3042,11241443.0,4.07,2.57,0.93,1.22
2001-05-11,000153,37.1,37.39,37.49,36.5,3441,12770808.0,2.67,0.89,0.33,1.38
2001-05-18,000153,37.45,39.25,39.81,37.45,27400,106331978.0,6.31,4.97,1.86,10.96
2001-05-25,000153,39.56,39.59,41.9,39.21,33891,137414232.0,6.85,0.87,0.34,13.56
2001-06-01,000153,39.6,41.36,42.4,39.02,18806,76640231.0,8.54,4.47,1.77,7.52
2001-06-08,000153,41.35,40.6,42.33,40.28,12902,53170715.5,4.96,-1.84,-0.76,5.16
2001-06-15,000153,40.6,40.01,41.3,39.5,13317,53627760.0,4.43,-1.45,-0.59,5.33
2001-06-22,000153,40.02,39.25,40.08,38.23,11393,44235541.5,4.62,-1.9,-0.76,4.56
