日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1994-08-31,000040,2.96,2.25,2.96,2.17,306121,246612938.5,36.57,4.17,0.09,139.15
1994-09-30,000040,2.26,2.88,3.42,2.25,509677,566735282.5,52.0,28.0,0.63,231.67
1994-10-31,000040,2.8,2.63,2.83,2.25,166660,143883792.5,20.14,-8.68,-0.25,75.75
1994-11-30,000040,2.62,2.65,2.76,2.56,76941,70315068.31,7.6,0.76,0.02,34.97
1994-12-30,000040,2.66,2.51,2.68,2.43,102111,82719624.75,9.43,-5.28,-0.14,46.41
1995-01-27,000040,2.5,2.29,2.57,2.25,30215,23080314.78,12.75,-8.76,-0.22,13.73
1995-02-28,000040,2.26,2.3,2.46,2.16,9034,6372303.09,13.1,0.44,0.01,4.11
1995-03-31,000040,2.3,2.29,2.41,2.21,99849,69452783.72,8.7,-0.43,-0.01,20.87
1995-04-28,000040,2.3,2.28,2.38,2.16,149401,102444390.0,9.61,-0.44,-0.01,31.23
1995-05-31,000040,2.28,2.53,2.97,2.16,442112,388621245.0,35.53,10.96,0.25,92.42
1995-06-30,000040,2.55,2.34,2.58,2.34,82858,64132685.0,9.49,-7.51,-0.19,17.32
1995-07-31,000040,2.34,2.35,2.44,2.3,78640,57280228.0,5.98,0.43,0.01,16.44
1995-08-31,000040,2.35,2.34,2.43,2.33,120328,87958225.0,4.26,-0.43,-0.01,25.15
1995-09-29,000040,2.38,2.28,2.39,2.26,41522,29304899.0,5.56,-2.56,-0.06,8.68
1995-10-31,000040,2.29,2.26,2.43,2.19,86501,58340577.0,10.53,-0.88,-0.02,13.8
1995-11-30,000040,2.25,2.11,2.27,2.09,101808,48235617.44,7.96,-6.64,-0.15,16.24
1995-12-29,000040,2.1,2.0,2.11,1.94,45377,18282329.69,8.06,-5.21,-0.11,5.92
1996-01-31,000040,1.97,1.93,1.99,1.89,29325,10427346.05,5.0,-3.5,-0.07,3.82
1996-02-16,000040,1.94,1.99,1.99,1.9,24809,8925210.05,4.66,3.11,0.06,3.24
1996-03-29,000040,2.03,1.95,2.05,1.93,44310,16455271.75,6.03,-2.01,-0.04,5.78
1996-04-30,000040,1.98,2.35,2.54,1.94,572942,261175009.14,30.77,20.51,0.4,74.72
1996-05-31,000040,2.46,2.27,2.54,2.22,681725,351625572.25,13.62,-3.4,-0.08,88.91
1996-06-28,000040,2.28,2.64,2.83,2.23,1030843,597444989.0,26.43,16.3,0.37,134.43
1996-07-31,000040,2.6,3.68,4.02,2.45,1847483,1541643775.0,59.47,39.39,1.04,217.73
1996-08-30,000040,3.67,3.43,3.77,3.05,529149,446764324.0,19.57,-6.79,-0.25,62.36
1996-09-27,000040,3.43,3.48,3.52,3.05,726172,574368373.0,13.7,1.46,0.05,85.58
1996-10-31,000040,3.57,4.19,4.39,3.42,1780505,1719268348.0,27.87,20.4,0.71,209.84
1996-11-29,000040,4.05,5.17,5.44,3.91,2155630,2685971432.0,36.52,23.39,0.98,254.05
1996-12-31,000040,5.19,3.73,5.53,3.27,765899,945654755.0,43.71,-27.85,-1.44,90.26
1997-01-31,000040,3.76,4.08,4.17,3.4,491305,470868212.5,20.64,9.38,0.35,57.9
1997-02-28,000040,4.09,4.33,4.35,3.66,362946,375041556.0,16.91,6.13,0.25,42.77
1997-03-31,000040,4.37,4.89,4.9,4.22,979666,1173244942.0,15.7,12.93,0.56,115.46
1997-04-30,000040,4.92,5.58,5.84,4.62,1218451,1736911732.0,24.95,14.11,0.69,143.6
1997-05-30,000040,5.62,5.09,5.98,4.41,649176,969707427.0,28.14,-8.78,-0.49,76.51
1997-06-27,000040,5.29,5.65,6.23,5.01,1231409,1946167482.0,23.97,11.0,0.56,145.12
1997-07-31,000040,5.58,4.55,5.63,4.29,350531,445386506.5,23.72,-19.47,-1.1,41.31
1997-08-29,000040,4.57,4.6,4.78,4.35,249893,292477337.0,9.45,1.1,0.05,22.79
1997-09-30,000040,4.55,3.69,4.74,3.5,154700,158508828.25,26.96,-19.78,-0.91,14.11
1997-10-31,000040,3.7,4.37,4.74,3.59,375324,380956291.25,31.17,18.43,0.68,34.23
1997-11-28,000040,4.4,3.86,4.57,3.71,148214,148191171.0,19.68,-11.67,-0.51,13.52
1997-12-31,000040,3.84,4.24,4.3,3.67,260338,248515875.38,16.32,9.84,0.38,23.74
1998-01-23,000040,4.27,4.61,4.88,3.96,472351,512528640.0,21.7,8.73,0.37,43.08
1998-02-27,000040,4.74,4.24,4.82,4.2,151829,163793541.5,13.45,-8.03,-0.37,13.85
1998-03-31,000040,4.13,4.34,4.45,3.97,157148,156667948.5,11.32,2.36,0.1,14.33
1998-04-30,000040,4.35,4.72,5.05,4.31,575481,644846109.0,17.05,8.76,0.38,52.48
1998-05-29,000040,4.77,4.75,5.12,4.64,427132,499793735.0,10.17,0.64,0.03,38.95
1998-06-30,000040,4.78,4.21,4.93,4.17,196417,216339711.75,16.0,-11.37,-0.54,17.91
1998-07-31,000040,4.35,4.16,4.67,4.09,94223,97465261.0,13.78,-1.19,-0.05,8.59
1998-08-31,000040,4.16,3.26,4.21,3.02,103743,83239778.62,28.61,-21.63,-0.9,9.46
1998-09-30,000040,3.24,3.7,3.71,3.1,161518,130203383.12,18.71,13.5,0.44,14.73
1998-10-30,000040,3.73,3.56,3.84,3.36,147324,124635721.5,12.97,-3.78,-0.14,13.44
1998-11-30,000040,3.53,3.59,4.16,3.52,256355,228575304.25,17.98,0.84,0.03,23.38
1998-12-31,000040,3.59,3.49,3.93,3.37,205017,173624825.38,15.6,-2.79,-0.1,18.7
1999-01-29,000040,3.47,3.17,3.47,3.09,63168,47053095.12,10.89,-9.17,-0.32,5.76
1999-02-09,000040,3.16,3.11,3.31,2.95,29347,20976919.12,11.36,-1.89,-0.06,2.68
1999-03-31,000040,3.01,3.18,3.35,3.01,197345,142568749.12,10.93,2.25,0.07,13.84
1999-04-30,000040,3.24,3.68,3.85,3.24,544265,419052890.0,19.18,15.72,0.5,38.16
1999-05-31,000040,3.71,4.3,4.65,3.22,741933,639344849.0,38.86,16.85,0.62,52.01
1999-06-30,000040,4.34,8.62,9.02,4.3,1905381,2457083940.0,109.77,100.47,4.32,133.58
1999-07-30,000040,8.11,10.58,11.21,7.73,1290524,2424120268.0,40.37,22.74,1.96,90.47
1999-08-31,000040,10.59,10.25,11.34,8.95,1597757,1943541992.0,22.59,-3.12,-0.33,56.01
1999-09-30,000040,10.2,9.39,10.74,9.16,943365,963276920.0,15.41,-8.39,-0.86,33.07
1999-10-29,000040,9.4,8.01,9.4,7.63,310043,263679001.0,18.85,-14.7,-1.38,10.87
1999-11-30,000040,7.99,8.22,8.75,7.65,488822,410469543.0,13.73,2.62,0.21,17.13
1999-12-30,000040,8.21,7.54,8.38,7.07,284577,228169310.0,15.94,-8.27,-0.68,9.98
2000-01-28,000040,7.4,9.3,9.91,7.29,2157313,1982691718.0,34.75,23.34,1.76,75.62
2000-02-29,000040,9.74,12.98,15.62,9.55,4542996,5987223436.0,65.27,39.57,3.68,159.25
2000-03-31,000040,13.4,11.64,15.0,10.76,2595901,3376304448.0,32.67,-10.32,-1.34,91.0
2000-04-28,000040,11.63,11.36,12.05,10.9,824324,959236491.0,9.88,-2.41,-0.28,28.9
2000-05-31,000040,11.36,10.47,11.5,9.5,421826,451942682.0,17.61,-7.83,-0.89,14.79
2000-06-30,000040,10.47,10.65,11.2,10.25,623959,684029592.0,9.07,1.72,0.18,21.87
2000-07-31,000040,10.65,10.39,10.75,10.15,364738,388854778.0,5.63,-2.44,-0.26,12.79
2000-08-31,000040,10.39,10.49,11.73,10.17,905612,1018122218.0,15.01,0.96,0.1,31.74
2000-09-29,000040,10.45,8.98,10.66,8.75,222856,221865578.0,18.21,-14.39,-1.51,7.81
2000-10-31,000040,9.12,9.08,9.83,8.93,142564,136381924.75,10.02,1.11,0.1,5.0
2000-11-30,000040,9.1,9.81,10.43,9.05,423196,422977479.0,15.2,8.04,0.73,14.83
2000-12-29,000040,9.85,9.39,9.98,9.15,159436,155174889.0,8.46,-4.28,-0.42,5.59
2001-01-19,000040,9.41,9.66,9.9,9.28,128603,126435488.0,6.6,2.88,0.27,4.51
2001-02-28,000040,9.74,8.79,9.81,8.51,91001,84428303.25,13.46,-9.01,-0.87,3.19
2001-03-30,000040,8.75,9.16,9.48,8.7,205757,192183244.0,8.87,4.21,0.37,7.21
2001-04-30,000040,9.16,9.95,10.97,9.02,942772,985664967.0,21.29,8.62,0.79,33.05
2001-05-31,000040,9.95,9.83,10.1,9.45,201452,201543101.0,6.53,-1.21,-0.12,7.06
2001-06-29,000040,9.83,10.03,10.44,9.55,317554,324065851.5,9.05,2.03,0.2,11.13
2001-07-31,000040,10.05,7.88,10.16,7.84,147563,142882035.75,23.13,-21.44,-2.15,5.17
2001-08-31,000040,7.88,7.46,8.5,7.1,98809,81625480.25,17.77,-5.33,-0.42,3.46
2001-09-28,000040,7.43,6.59,7.75,6.43,76996,57009261.38,17.69,-11.66,-0.87,2.7
2001-10-31,000040,6.64,6.42,6.74,5.6,102772,66918135.38,17.3,-2.58,-0.17,3.6
2001-11-30,000040,6.43,6.9,7.17,5.76,190118,132134235.38,21.96,7.48,0.48,6.66
2001-12-31,000040,6.95,6.36,7.08,6.0,134900,93758051.38,15.65,-7.83,-0.54,4.73
2002-01-31,000040,6.36,5.41,6.72,4.55,134173,75046267.5,34.12,-14.94,-0.95,4.7
2002-02-28,000040,5.35,5.56,5.78,5.26,106657,61743431.0,9.61,2.77,0.15,3.74
2002-03-29,000040,5.53,6.54,7.57,5.31,992253,710872822.75,40.65,17.63,0.98,34.78
2002-04-30,000040,6.5,6.58,7.1,6.14,243730,167409260.0,14.68,0.61,0.04,8.54
2002-05-31,000040,6.57,6.23,6.75,6.0,135042,89806249.25,11.4,-5.32,-0.35,4.73
2002-06-28,000040,6.2,8.69,9.25,5.65,1459485,1247561434.38,57.78,39.49,2.46,51.16
2002-07-31,000040,8.55,7.59,9.06,7.5,878874,763067079.0,17.95,-12.66,-1.1,30.81
2002-08-30,000040,7.55,8.15,8.75,7.44,894563,764127411.0,17.26,7.38,0.56,31.36
2002-09-27,000040,8.17,7.65,8.4,7.1,471866,381192835.5,15.95,-6.13,-0.5,16.54
2002-10-31,000040,7.61,7.49,8.03,6.95,411059,325584554.5,14.12,-2.09,-0.16,14.41
2002-11-29,000040,7.45,6.53,8.03,5.76,410501,296431828.5,30.31,-12.82,-0.96,14.39
2002-12-31,000040,6.52,5.89,6.61,5.85,294172,192100991.5,11.64,-9.8,-0.64,10.31
2003-01-29,000040,5.89,6.8,7.1,5.79,536558,367957144.0,22.24,15.45,0.91,18.81
2003-02-28,000040,6.82,6.97,7.25,6.56,374711,270633859.0,10.15,2.5,0.17,13.13
2003-03-31,000040,6.96,6.32,7.06,6.0,203470,137458000.25,15.21,-9.33,-0.65,7.13
2003-04-30,000040,6.33,5.18,6.98,4.82,946809,578288653.0,34.18,-18.04,-1.14,33.19
2003-05-30,000040,5.15,6.0,6.0,4.8,1027013,586093072.0,23.17,15.83,0.82,36.0
2003-06-30,000040,6.17,5.14,6.25,5.14,644444,384693796.0,18.5,-14.33,-0.86,22.59
2003-07-31,000040,5.1,5.11,5.4,4.91,395744,216830507.5,9.53,-0.58,-0.03,13.87
