日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1997-01-24,000060,23.0,19.2,23.48,18.88,147295,294009816.0,57.5,140.0,11.2,73.65
1997-01-31,000060,19.3,19.15,20.33,18.97,58814,115300888.0,7.08,-0.26,-0.05,29.41
1997-02-21,000060,18.89,16.95,19.2,15.85,63842,110813422.0,17.49,-11.49,-2.2,31.92
1997-02-28,000060,17.0,17.25,17.8,16.65,36565,63285396.0,6.78,1.77,0.3,18.28
1997-03-07,000060,17.2,18.68,19.49,17.2,63798,118558007.0,13.28,8.29,1.43,31.9
1997-03-14,000060,18.9,19.43,20.3,18.75,65018,127265845.0,8.3,4.01,0.75,32.51
1997-03-21,000060,19.6,19.89,20.8,19.0,69889,138201161.0,9.26,2.37,0.46,34.94
1997-03-28,000060,20.48,19.36,20.48,19.0,61338,119657136.0,7.44,-2.66,-0.53,30.67
1997-04-04,000060,19.42,21.39,21.66,19.2,80113,162404915.0,12.71,10.49,2.03,40.06
1997-04-11,000060,21.58,19.31,21.68,19.09,68535,139393890.0,12.11,-9.72,-2.08,34.27
1997-04-18,000060,19.5,17.59,19.65,17.21,42610,77962995.0,12.64,-8.91,-1.72,21.31
1997-04-25,000060,17.6,17.77,18.48,17.3,40095,71158940.0,6.71,1.02,0.18,20.05
1997-04-30,000060,18.0,18.47,19.38,18.0,45088,84694448.0,7.77,3.94,0.7,22.54
1997-05-09,000060,18.6,19.01,20.25,18.0,67741,130722366.0,12.18,2.92,0.54,33.87
1997-05-16,000060,19.5,17.19,20.5,17.19,63614,123214195.0,17.41,-9.57,-1.82,31.81
1997-05-23,000060,17.5,16.41,18.0,16.0,14526,24517696.0,11.63,-4.54,-0.78,7.26
1997-05-30,000060,16.6,17.0,17.05,15.65,14818,24425149.25,8.53,3.6,0.59,7.41
1997-06-06,000060,17.11,16.3,18.51,16.2,22956,40229494.5,13.59,-4.12,-0.7,11.48
1997-06-13,000060,16.6,15.98,16.8,14.0,10588,16735285.25,17.18,-1.96,-0.32,5.29
1997-06-20,000060,16.25,16.78,16.9,15.56,12107,19673218.5,8.39,5.01,0.8,6.05
1997-06-27,000060,16.95,15.9,17.68,15.4,30558,51179258.5,13.59,-5.24,-0.88,15.28
1997-07-04,000060,15.91,15.0,16.48,14.5,6883,10556407.75,12.45,-5.66,-0.9,3.44
1997-07-11,000060,14.97,14.02,15.0,12.99,10091,13765061.75,13.4,-6.53,-0.98,5.05
1997-07-18,000060,14.0,14.55,14.69,13.94,13125,18775694.75,5.35,3.78,0.53,6.56
1997-07-25,000060,14.69,14.8,15.3,14.28,17852,26576050.75,7.01,1.72,0.25,8.93
1997-08-01,000060,14.75,14.25,14.8,13.77,11598,16688690.25,6.96,-3.72,-0.55,5.8
1997-08-08,000060,14.25,14.0,14.68,13.9,12553,17841183.25,5.47,-1.75,-0.25,6.28
1997-08-15,000060,14.0,11.99,14.0,11.88,14403,18232495.25,15.14,-14.36,-2.01,7.2
1997-08-22,000060,12.0,12.32,12.39,11.0,7614,9023585.88,11.59,2.75,0.33,3.81
1997-08-29,000060,12.35,11.51,12.55,11.03,15171,18055794.0,12.34,-6.57,-0.81,7.59
1997-09-05,000060,11.51,12.56,12.88,11.35,23554,29190829.5,13.29,9.12,1.05,11.78
1997-09-12,000060,12.8,12.55,13.47,12.4,16520,21527215.25,8.52,-0.08,-0.01,8.26
1997-09-19,000060,12.42,12.03,12.7,11.7,5190,6310405.25,7.97,-4.14,-0.52,2.6
1997-09-26,000060,12.1,11.07,12.1,10.3,7384,8119771.25,14.96,-7.98,-0.96,3.69
1997-09-30,000060,11.2,11.58,11.7,11.16,7161,8183141.75,4.88,4.61,0.51,3.58
1997-10-10,000060,11.5,11.74,11.8,11.12,4711,5444898.56,5.87,1.38,0.16,2.36
1997-10-17,000060,11.65,12.88,12.9,11.3,10720,13136950.5,13.63,9.71,1.14,5.36
1997-10-24,000060,12.8,12.54,13.05,12.0,13907,17415476.5,8.15,-2.64,-0.34,6.95
1997-10-31,000060,12.66,12.43,13.5,12.11,19821,25370474.0,11.08,-0.88,-0.11,9.91
1997-11-07,000060,12.42,13.05,13.48,12.4,12710,16376089.5,8.69,4.99,0.62,6.36
1997-11-14,000060,13.1,13.22,13.8,12.82,20044,26752427.5,7.51,1.3,0.17,10.02
1997-11-21,000060,13.5,12.3,13.52,12.21,8503,10852087.0,9.91,-6.96,-0.92,4.25
1997-11-28,000060,12.2,12.51,12.55,11.7,5625,6825330.0,6.91,1.71,0.21,2.81
1997-12-05,000060,12.41,13.64,14.5,11.51,47578,64480767.5,23.9,9.03,1.13,23.79
1997-12-12,000060,13.65,13.99,14.98,13.65,44418,64420766.0,9.75,2.57,0.35,22.21
1997-12-19,000060,13.8,14.34,15.47,13.8,30703,45291906.0,11.94,2.5,0.35,15.35
1997-12-26,000060,14.3,15.3,15.8,13.95,33028,49152988.5,12.9,6.69,0.96,16.51
1997-12-31,000060,15.47,15.53,15.7,15.0,13070,20071473.0,4.58,1.5,0.23,6.54
1998-01-09,000060,15.7,15.84,16.8,15.31,31390,50427226.5,9.59,2.0,0.31,15.7
1998-01-16,000060,15.6,15.26,16.61,14.21,32157,48787350.0,15.15,-3.66,-0.58,16.08
1998-01-23,000060,15.4,15.45,15.5,14.9,10344,15753442.75,3.93,1.25,0.19,5.17
1998-02-13,000060,15.8,14.55,16.0,14.5,9064,13666851.38,9.71,-5.83,-0.9,4.53
