日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2004-01-30,000100,6.88,7.59,7.84,6.86,5030933,3679122944.0,23.0,78.17,3.33,50.59
2004-02-06,000100,8.3,9.02,9.46,7.8,6957011,5950517248.0,21.87,18.84,1.43,69.96
2004-02-13,000100,9.02,8.59,9.18,8.48,3347744,2971881696.0,7.76,-4.77,-0.43,33.67
2004-02-20,000100,8.57,8.55,8.96,8.4,2333824,2028806048.0,6.52,-0.47,-0.04,23.47
2004-02-27,000100,8.55,8.16,8.57,7.95,2246108,1861181824.0,7.25,-4.56,-0.39,22.59
2004-03-05,000100,8.16,7.94,8.43,7.93,1369337,1114480640.0,6.13,-2.7,-0.22,13.77
2004-03-12,000100,7.9,7.79,7.96,7.63,989749,771334848.0,4.16,-1.89,-0.15,9.95
2004-03-19,000100,7.79,8.18,8.29,7.76,1399148,1129375568.0,6.8,5.01,0.39,14.07
2004-03-26,000100,8.17,8.15,8.28,7.95,880823,713625816.0,4.03,-0.37,-0.03,8.86
2004-04-02,000100,8.13,7.45,8.22,7.24,1783530,1348059936.0,12.02,-8.59,-0.7,17.94
2004-04-09,000100,7.4,7.29,7.67,7.24,1475658,1093968272.0,5.77,-2.15,-0.16,14.84
2004-04-16,000100,7.26,6.68,7.39,6.36,1034144,715708976.0,14.13,-8.37,-0.61,10.4
2004-04-23,000100,6.66,6.92,7.22,6.42,1256391,864904088.0,11.98,3.59,0.24,12.63
2004-04-30,000100,6.99,6.76,7.15,6.62,431132,299605708.0,7.66,-2.31,-0.16,4.34
2004-05-14,000100,6.75,6.61,6.91,6.51,316837,213154696.0,5.92,-2.22,-0.15,3.19
2004-05-21,000100,6.55,6.75,6.83,6.32,468758,311734444.0,7.72,2.12,0.14,4.71
2004-05-28,000100,6.75,6.92,7.04,6.52,566531,385122204.0,7.7,2.52,0.17,5.7
2004-06-04,000100,6.92,6.81,7.04,6.65,529088,363740748.0,5.64,-1.59,-0.11,5.32
2004-06-11,000100,6.78,6.71,6.84,6.45,424213,283461924.0,5.73,-1.47,-0.1,4.27
2004-06-18,000100,6.72,6.64,6.9,6.55,600976,404517628.0,5.22,-1.04,-0.07,6.04
2004-06-25,000100,6.66,6.8,6.93,6.53,492921,333441838.0,6.02,2.41,0.16,4.96
2004-07-01,000100,6.8,7.16,7.25,6.76,1200338,844966664.0,7.21,5.29,0.36,12.07
2004-07-09,000100,7.15,7.04,7.26,6.97,684593,487117524.0,4.05,-1.68,-0.12,6.88
2004-07-16,000100,7.03,7.23,7.31,6.86,664856,473221136.0,6.39,2.7,0.19,6.69
2004-07-23,000100,7.24,6.72,7.28,6.64,542491,378571492.0,8.85,-7.05,-0.51,5.46
2004-07-30,000100,6.7,5.56,6.7,5.45,1779229,1029732336.0,18.6,-17.26,-1.16,17.89
2004-08-06,000100,5.53,5.53,5.7,5.32,564708,309295052.0,6.83,-0.54,-0.03,5.68
2004-08-13,000100,5.52,4.83,5.53,4.77,658917,334531974.0,13.74,-12.66,-0.7,6.63
2004-08-20,000100,4.83,4.49,4.89,4.33,532961,245856146.0,11.59,-7.04,-0.34,5.36
2004-08-27,000100,4.48,4.54,4.66,4.32,433839,196889330.0,7.57,1.11,0.05,4.36
2004-09-03,000100,4.51,4.53,4.78,4.44,411263,187504908.0,7.49,-0.22,-0.01,4.14
2004-09-10,000100,4.51,4.37,4.58,4.29,221864,98427822.0,6.4,-3.53,-0.16,2.23
2004-09-17,000100,4.35,5.0,5.0,4.26,1098413,521049108.0,16.93,14.42,0.63,11.05
2004-09-24,000100,5.09,5.06,5.4,4.99,1583473,820280360.0,8.2,1.2,0.06,15.92
2004-09-30,000100,5.19,4.76,5.21,4.74,458400,224084496.0,9.29,-5.93,-0.3,4.61
2004-10-08,000100,4.74,4.8,4.86,4.56,96956,45315820.0,6.3,0.84,0.04,0.98
2004-10-15,000100,4.82,4.42,4.91,4.31,478118,222087906.0,12.5,-7.92,-0.38,4.81
2004-10-22,000100,4.42,4.51,4.59,4.27,550442,243572330.0,7.24,2.04,0.09,5.54
2004-10-29,000100,4.58,4.37,4.65,4.31,555979,249449076.0,7.54,-3.1,-0.14,5.59
2004-11-05,000100,4.39,3.9,4.4,3.81,712553,283005576.0,13.5,-10.76,-0.47,7.17
2004-11-12,000100,3.92,4.24,4.38,3.86,638682,265675688.0,13.33,8.72,0.34,6.42
2004-11-19,000100,4.26,4.16,4.3,4.05,388189,161288608.0,5.9,-1.89,-0.08,3.9
2004-11-26,000100,4.16,4.29,4.44,4.15,665641,287465372.0,6.97,3.13,0.13,6.69
2004-12-03,000100,4.29,4.26,4.33,4.21,280633,119672962.0,2.8,-0.7,-0.03,2.82
2004-12-10,000100,4.26,4.09,4.29,4.08,351296,146942644.0,4.93,-3.99,-0.17,3.53
2004-12-17,000100,4.05,3.92,4.07,3.88,305940,120998249.0,4.65,-4.16,-0.17,3.08
2004-12-24,000100,3.91,3.71,3.94,3.51,668597,249440970.0,10.97,-5.36,-0.21,6.72
2004-12-31,000100,3.68,3.61,3.78,3.51,441529,159781169.0,7.28,-2.7,-0.1,4.44
2005-01-07,000100,3.58,3.65,3.75,3.53,208031,75974037.0,6.09,1.11,0.04,2.09
2005-01-14,000100,3.65,3.66,3.89,3.6,347307,130223425.0,7.95,0.27,0.01,3.49
2005-01-21,000100,3.65,3.73,3.78,3.56,274721,100368819.0,6.01,1.91,0.07,2.76
2005-01-28,000100,3.84,3.59,3.87,3.57,315186,117378725.0,8.04,-3.75,-0.14,3.17
2005-02-04,000100,3.55,3.45,3.58,3.23,527367,178863368.0,9.75,-3.9,-0.14,5.3
2005-02-18,000100,3.52,3.51,3.64,3.48,257971,91858802.0,4.64,1.74,0.06,2.59
2005-02-25,000100,3.51,3.95,4.13,3.49,1675354,660383074.0,18.23,12.54,0.44,16.85
2005-03-04,000100,3.94,3.85,3.98,3.73,627761,242673248.0,6.33,-2.53,-0.1,6.31
2005-03-11,000100,3.89,3.8,3.97,3.76,563677,219018536.0,5.45,-1.3,-0.05,5.67
2005-03-18,000100,3.81,3.44,3.86,3.42,454894,165717874.0,11.58,-9.47,-0.36,4.57
2005-03-25,000100,3.41,3.41,3.49,3.3,278806,94660586.0,5.52,-0.87,-0.03,2.8
2005-04-01,000100,3.4,3.51,3.63,3.29,421043,144685189.0,9.97,2.93,0.1,4.23
2005-04-08,000100,3.47,3.58,3.6,3.29,510744,176274510.0,8.83,1.99,0.07,5.14
2005-04-15,000100,3.6,3.3,3.86,3.29,1193110,423759184.0,15.92,-7.82,-0.28,12.0
2005-04-22,000100,3.02,2.75,3.17,2.7,803285,233389454.0,14.24,-16.67,-0.55,8.08
2005-04-29,000100,2.74,2.56,2.74,2.48,570624,147657382.0,9.45,-6.91,-0.19,5.74
2005-05-12,000100,2.55,2.19,2.55,2.07,536130,116381558.0,18.75,-14.45,-0.37,5.39
2005-05-20,000100,2.21,2.27,2.34,2.21,377172,86042004.0,5.94,3.65,0.08,3.79
2005-05-27,000100,2.27,2.22,2.3,2.13,335163,74614127.0,7.49,-2.2,-0.05,3.37
2005-06-03,000100,2.2,2.14,2.26,2.13,370736,81056904.0,5.86,-3.6,-0.08,3.73
2005-06-10,000100,2.13,2.45,2.58,2.09,1557278,370061782.0,22.9,14.49,0.31,15.66
2005-06-17,000100,2.44,2.25,2.45,2.2,616239,143516578.0,10.2,-8.16,-0.2,6.2
2005-06-24,000100,2.31,2.21,2.35,2.19,342497,77713674.0,7.11,-1.78,-0.04,3.44
2005-07-01,000100,2.23,2.0,2.31,1.99,437987,95578655.0,14.48,-9.5,-0.21,4.4
2005-07-08,000100,2.0,1.89,2.0,1.88,273123,52824063.5,6.0,-5.5,-0.11,2.75
2005-07-15,000100,1.9,1.86,1.97,1.86,305621,58544905.0,5.82,-1.59,-0.03,3.07
2005-07-22,000100,1.86,1.82,1.86,1.72,417474,74327143.5,7.53,-2.15,-0.04,4.2
2005-07-29,000100,1.82,1.93,1.99,1.76,780864,148181370.0,12.64,6.04,0.11,7.85
