日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1993-09-16,000029,7.93,7.17,8.3,7.17,63543,71493086.0,66.08,319.3,5.46,6.35
1993-09-24,000029,7.17,6.98,7.74,6.56,108196,122367812.0,16.46,-2.65,-0.19,10.82
1993-09-30,000029,6.86,7.13,7.32,6.83,31454,34181392.0,7.02,2.15,0.15,3.15
1993-10-08,000029,7.24,7.05,7.74,7.02,62060,69426882.0,10.1,-1.12,-0.08,6.21
1993-10-15,000029,7.02,6.68,7.02,6.52,42253,43944505.0,7.09,-5.25,-0.37,4.23
1993-10-22,000029,6.64,6.11,6.68,5.99,38493,37983396.5,10.33,-8.53,-0.57,3.85
1993-10-29,000029,6.03,5.8,6.11,5.61,44539,41285975.0,8.18,-5.07,-0.31,4.45
1993-11-05,000029,5.69,5.61,5.88,5.54,19836,17907680.0,5.86,-3.28,-0.19,1.98
1993-11-12,000029,5.61,6.56,6.56,5.5,101477,97242964.0,18.89,16.93,0.95,10.15
1993-11-19,000029,6.68,6.45,7.24,6.41,152512,160566280.0,12.65,-1.68,-0.11,15.25
1993-11-26,000029,6.56,6.26,6.79,6.11,103011,103761257.0,10.54,-2.95,-0.19,10.3
1993-12-03,000029,6.18,5.88,6.64,5.84,37562,36151532.5,12.78,-6.07,-0.38,3.76
1993-12-10,000029,5.88,5.96,5.99,5.61,37815,34659178.5,6.46,1.36,0.08,3.78
1993-12-17,000029,6.07,5.54,6.14,5.54,31806,28792677.0,10.07,-7.05,-0.42,3.18
1993-12-24,000029,5.5,5.08,5.54,4.82,25507,20894597.5,13.0,-8.3,-0.46,2.55
1993-12-31,000029,5.12,5.01,5.12,4.78,21673,17433485.38,6.69,-1.38,-0.07,2.17
1994-01-07,000029,4.97,4.89,5.08,4.48,25188,19816633.0,11.98,-2.4,-0.12,2.52
1994-01-14,000029,5.01,4.67,5.27,4.52,37227,30340648.0,15.34,-4.5,-0.22,3.72
1994-01-21,000029,4.63,4.52,4.82,4.4,15142,11433413.12,8.99,-3.21,-0.15,1.51
1994-01-28,000029,4.52,4.06,4.67,4.06,14968,10687524.88,13.5,-10.18,-0.46,1.5
1994-02-04,000029,4.06,4.97,4.97,3.64,44720,32453124.75,32.76,22.41,0.91,4.47
1994-02-18,000029,4.97,4.18,4.97,4.06,28310,20520484.0,18.31,-15.9,-0.79,2.83
1994-02-25,000029,4.14,4.33,4.59,3.99,41112,29743660.75,14.35,3.59,0.15,4.11
1994-03-04,000029,4.4,3.99,4.4,3.91,17961,12543259.25,11.32,-7.85,-0.34,1.8
1994-03-11,000029,3.99,3.83,4.02,3.64,12889,8509455.69,9.52,-4.01,-0.16,1.29
1994-03-18,000029,3.99,3.83,4.14,3.76,18444,12434218.5,9.92,0.0,0.0,1.84
1994-03-25,000029,3.83,3.3,3.83,3.19,14592,8852885.38,16.71,-13.84,-0.53,1.46
1994-04-01,000029,3.23,2.85,3.3,2.85,15832,8862074.75,13.64,-13.64,-0.45,1.58
1994-04-08,000029,2.85,2.81,3.0,2.66,16829,8901930.12,11.93,-1.4,-0.04,1.68
1994-04-15,000029,2.81,2.58,2.81,2.24,19392,9524420.25,20.28,-8.19,-0.23,1.94
1994-04-22,000029,2.55,1.94,2.55,1.86,28149,12134750.12,26.74,-24.81,-0.64,2.81
1994-04-29,000029,1.9,2.53,2.62,1.9,42564,19582742.5,37.11,30.41,0.59,4.26
1994-05-06,000029,2.62,2.74,3.3,2.47,87131,46922091.0,32.81,8.3,0.21,8.71
1994-05-13,000029,2.85,3.0,3.24,2.74,71689,39041952.0,18.25,9.49,0.26,7.17
1994-05-20,000029,3.08,2.83,3.08,2.62,29426,15981355.0,15.33,-5.67,-0.17,2.94
1994-05-27,000029,2.77,2.64,5.65,2.56,23876,12385115.75,109.19,-6.71,-0.19,2.39
1994-06-03,000029,2.62,2.36,2.62,2.28,17024,8046153.12,12.88,-10.61,-0.28,1.7
1994-06-10,000029,2.36,2.25,2.36,2.17,10762,4890234.25,8.05,-4.66,-0.11,1.08
1994-06-17,000029,2.25,2.51,2.51,2.05,24062,10959958.25,20.44,11.56,0.26,2.41
1994-06-24,000029,2.51,2.25,2.51,2.21,23067,10581861.38,11.95,-10.36,-0.26,2.31
1994-07-01,000029,2.25,2.16,2.25,2.07,17394,6632786.13,8.0,-4.0,-0.09,1.56
1994-07-08,000029,2.11,2.16,2.18,2.07,7144,2687534.69,5.09,0.0,0.0,0.64
1994-07-15,000029,2.16,2.07,2.19,2.05,8915,3352285.13,6.48,-4.17,-0.09,0.8
1994-07-22,000029,2.03,1.87,2.07,1.86,13790,4923554.19,10.14,-9.66,-0.2,1.24
1994-07-29,000029,1.84,1.96,2.18,1.07,32504,11791775.62,59.36,4.81,0.09,2.92
1994-08-05,000029,1.99,3.47,3.57,1.99,287405,140918792.0,80.61,77.04,1.51,25.85
1994-08-12,000029,3.53,3.15,3.62,2.86,273302,141332221.0,21.9,-9.22,-0.32,24.58
1994-08-19,000029,3.15,3.53,3.92,2.99,349999,192617460.0,29.52,12.06,0.38,31.47
