日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2000-05-12,000070,22.9,31.57,35.0,22.9,442094,1332366816.0,153.16,299.62,23.67,70.17
2000-05-19,000070,31.98,31.22,33.43,29.73,350565,1095920176.0,11.72,-1.11,-0.35,55.65
2000-05-26,000070,31.79,32.62,34.8,31.33,271059,898679096.0,11.11,4.48,1.4,43.03
2000-06-02,000070,32.66,31.49,32.76,31.0,137926,438627016.0,5.4,-3.46,-1.13,21.89
2000-06-09,000070,31.48,30.15,32.7,30.0,98544,307337828.0,8.57,-4.26,-1.34,15.64
2000-06-16,000070,29.9,29.29,30.49,28.98,56586,167557048.0,5.01,-2.85,-0.86,8.98
2000-06-23,000070,29.24,30.15,30.8,29.0,45187,134470297.0,6.15,2.94,0.86,7.17
2000-06-30,000070,30.31,29.14,30.45,29.04,39753,116870440.0,4.68,-3.35,-1.01,6.31
2000-07-07,000070,29.04,27.98,29.08,27.4,37427,104938956.0,5.77,-3.98,-1.16,5.94
2000-07-14,000070,27.98,30.46,31.58,27.32,91496,274138949.0,15.23,8.86,2.48,14.52
2000-07-21,000070,30.78,29.08,31.0,29.06,31229,93992772.0,6.37,-4.53,-1.38,4.96
2000-07-28,000070,28.98,28.96,29.77,28.5,21277,61696522.0,4.37,-0.41,-0.12,3.38
2000-08-04,000070,28.96,29.59,30.19,28.61,25704,75278212.0,5.46,2.18,0.63,4.08
2000-08-11,000070,29.8,29.76,30.95,29.12,39859,120018325.0,6.18,0.57,0.17,6.33
2000-08-18,000070,29.7,28.69,29.99,28.51,25876,75076179.0,4.97,-3.6,-1.07,4.11
2000-08-25,000070,28.68,28.55,28.99,27.5,31531,89245245.0,5.19,-0.49,-0.14,5.0
2000-09-01,000070,28.6,27.47,28.98,27.43,28974,80910622.0,5.43,-3.78,-1.08,4.6
2000-09-08,000070,27.37,25.82,27.37,25.1,28239,73475582.0,8.26,-6.01,-1.65,4.48
2000-09-15,000070,26.0,25.43,26.19,25.19,14952,38261754.0,3.87,-1.51,-0.39,2.37
2000-09-22,000070,24.98,24.37,25.0,23.92,12598,30760340.0,4.25,-4.17,-1.06,2.0
2000-09-29,000070,24.37,25.0,25.28,24.2,12055,29931549.0,4.43,2.59,0.63,1.91
2000-10-13,000070,25.21,24.84,25.3,24.5,10616,26410545.75,3.2,-0.64,-0.16,1.69
2000-10-20,000070,24.61,27.48,28.1,24.1,50918,134980237.25,16.1,10.63,2.64,8.08
2000-10-27,000070,27.68,27.24,28.57,26.76,61376,169924593.0,6.59,-0.87,-0.24,9.74
2000-11-03,000070,27.3,26.71,27.8,26.3,17260,46593156.5,5.51,-1.95,-0.53,2.74
2000-11-10,000070,26.71,27.88,28.5,26.65,30203,84239535.0,6.93,4.38,1.17,4.79
2000-11-17,000070,27.9,28.18,28.79,27.56,43638,122649732.0,4.41,1.08,0.3,6.23
2000-11-24,000070,28.01,26.63,28.1,26.01,22437,61480362.0,7.42,-5.5,-1.55,3.21
2000-12-01,000070,26.02,26.18,26.69,25.83,22864,59899543.0,3.23,-1.69,-0.45,3.27
2000-12-08,000070,26.14,25.85,26.5,25.6,22960,59565078.5,3.44,-1.26,-0.33,3.28
2000-12-15,000070,25.75,26.12,26.47,25.1,16808,42751702.5,5.3,1.04,0.27,2.4
2000-12-22,000070,26.0,26.7,27.6,25.75,24103,64577241.5,7.08,2.22,0.58,3.44
2000-12-29,000070,26.75,26.63,27.04,26.1,15744,41742869.0,3.52,-0.26,-0.07,2.25
2001-01-05,000070,26.5,27.79,28.3,26.5,35942,99686451.0,6.76,4.36,1.16,5.13
2001-01-12,000070,27.9,26.46,28.01,26.0,23392,62975357.0,7.23,-4.79,-1.33,3.34
2001-01-19,000070,26.01,26.09,26.3,25.18,21871,56200271.0,4.23,-1.4,-0.37,3.12
2001-02-09,000070,26.24,23.39,26.28,22.8,42904,102408542.0,13.34,-10.35,-2.7,6.13
2001-02-16,000070,23.4,23.36,23.64,22.5,11801,27303048.75,4.87,-0.13,-0.03,1.69
2001-02-23,000070,23.35,23.12,23.89,22.6,12931,30054453.5,5.52,-1.03,-0.24,1.85
2001-03-02,000070,23.32,23.61,23.74,22.98,9211,21562092.75,3.29,2.12,0.49,1.32
2001-03-09,000070,23.61,24.13,24.42,23.13,12033,28633822.75,5.46,2.2,0.52,1.72
2001-03-16,000070,24.15,23.44,24.39,23.38,10269,24409197.0,4.19,-2.86,-0.69,1.47
2001-03-23,000070,23.45,23.8,24.4,23.15,17912,42703889.0,5.33,1.54,0.36,2.56
2001-03-30,000070,23.8,24.41,24.97,23.8,23059,56374268.0,4.92,2.56,0.61,3.29
2001-04-06,000070,24.6,23.97,24.65,23.8,14068,34072296.0,3.48,-1.8,-0.44,2.01
2001-04-13,000070,23.98,24.52,24.85,23.75,16801,40704518.5,4.59,2.29,0.55,2.4
2001-04-20,000070,24.58,24.89,25.65,24.47,36096,90448591.0,4.81,1.51,0.37,5.16
2001-04-27,000070,24.5,24.03,25.29,23.85,11954,29089411.0,5.79,-3.46,-0.86,1.71
2001-04-30,000070,24.05,24.0,24.1,23.88,2872,6882722.0,0.92,-0.12,-0.03,0.41
2001-05-11,000070,24.0,24.27,24.6,24.0,6798,16426755.5,2.5,1.13,0.27,0.97
2001-05-18,000070,24.26,24.67,25.08,24.21,15787,39078258.5,3.58,1.65,0.4,2.26
2001-05-25,000070,24.78,24.69,25.2,24.48,16517,41032699.0,2.92,0.08,0.02,2.36
2001-06-01,000070,24.63,24.4,25.18,24.21,12838,30986398.0,3.93,-1.17,-0.29,1.83
2001-06-08,000070,24.4,24.96,25.22,24.24,20213,49483940.0,4.02,2.3,0.56,2.89
2001-06-15,000070,25.08,26.43,26.75,24.91,69090,177180058.0,7.37,5.89,1.47,9.87
2001-06-22,000070,26.68,25.85,26.68,25.66,31561,81434205.5,3.86,-2.19,-0.58,4.51
2001-06-29,000070,25.85,25.63,26.48,25.56,17913,45989064.0,3.56,-0.85,-0.22,2.56
2001-07-06,000070,25.58,25.33,25.88,25.28,10917,27548954.5,2.34,-1.17,-0.3,1.56
2001-07-13,000070,25.36,24.86,25.48,24.58,9218,22783166.5,3.55,-1.86,-0.47,1.32
2001-07-20,000070,25.08,24.88,25.28,24.28,6950,16922585.5,4.02,0.08,0.02,0.99
2001-07-27,000070,24.88,23.2,24.98,22.98,11817,28025473.5,8.04,-6.75,-1.68,1.69
2001-08-03,000070,22.99,21.07,22.99,20.58,16954,35715833.25,10.39,-9.18,-2.13,2.42
2001-08-10,000070,20.96,20.46,21.08,19.09,17961,35223040.0,9.44,-2.9,-0.61,2.57
