日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1992-10-30,000019,15.6,14.65,16.6,12.0,35375,59908225.0,219.05,597.62,12.55,22.11
1992-11-30,000019,14.65,13.45,14.65,9.2,54305,67671525.0,37.2,-8.19,-1.2,33.94
1992-12-31,000019,13.5,13.3,14.0,11.8,71625,92072550.0,16.36,-1.12,-0.15,44.77
1993-01-19,000019,13.3,15.4,15.85,13.3,79519,127601625.0,19.17,15.79,2.1,49.7
1993-02-26,000019,15.4,18.7,23.0,15.4,207360,415008300.0,49.35,21.43,3.3,129.6
1993-03-31,000019,18.7,16.25,18.85,14.45,57925,96385024.88,23.53,-13.1,-2.45,36.2
1993-04-30,000019,16.1,15.55,16.8,14.9,41140,65657174.5,11.69,-4.31,-0.7,25.71
1993-05-31,000019,15.6,12.4,15.75,11.65,26406,35631410.0,26.37,-20.26,-3.15,16.5
1993-06-30,000019,12.4,10.2,12.6,10.0,21178,23523495.06,20.97,-17.74,-2.2,12.03
1993-07-30,000019,10.2,9.8,11.55,7.2,24898,23275345.28,42.65,-3.92,-0.4,14.15
1993-08-31,000019,9.9,10.95,14.3,9.2,65180,73201299.25,52.04,11.73,1.15,37.03
1993-09-30,000019,10.95,10.2,11.1,9.0,21128,21476721.29,19.18,-6.85,-0.75,12.0
1993-10-29,000019,10.15,8.8,10.55,8.4,14465,13853959.31,21.08,-13.73,-1.4,8.22
1993-11-30,000019,8.8,9.8,11.0,8.3,47050,46074864.41,30.68,11.36,1.0,26.73
1993-12-31,000019,9.75,8.95,9.75,8.8,33545,31127580.25,9.69,-8.67,-0.85,19.06
1994-01-31,000019,9.0,6.65,9.0,6.5,19708,16183715.27,27.93,-25.7,-2.3,11.2
1994-02-28,000019,6.5,7.15,8.4,6.5,20013,14740920.05,28.57,7.52,0.5,11.37
1994-03-31,000019,7.15,6.2,8.7,6.2,19614,13881994.98,34.97,-13.29,-0.95,11.14
1994-04-29,000019,6.0,5.18,6.4,4.15,29147,14636271.27,36.29,-16.45,-1.02,16.56
1994-05-31,000019,5.18,4.46,5.8,3.0,39493,20803282.63,54.05,-13.9,-0.72,22.44
1994-06-30,000019,4.46,3.15,4.5,3.04,10346,3958657.09,32.74,-29.37,-1.31,5.88
1994-07-29,000019,3.17,2.32,5.55,2.2,8744,2311588.99,106.35,-26.35,-0.83,4.97
1994-08-31,000019,2.81,4.26,5.35,2.56,142953,65660466.31,120.26,83.62,1.94,81.22
1994-09-30,000019,4.4,5.76,7.45,4.31,283309,182737431.12,73.71,35.21,1.5,160.97
1994-10-31,000019,5.5,4.3,5.55,3.0,115643,53430534.91,44.27,-25.35,-1.46,65.71
1994-11-30,000019,4.38,4.16,4.59,4.0,26968,11656487.31,13.72,-3.26,-0.14,15.32
1994-12-30,000019,4.13,4.85,5.2,3.7,98969,46490869.46,36.06,16.59,0.69,56.23
1995-01-27,000019,4.52,3.45,6.0,3.3,29450,12495907.29,55.67,-28.87,-1.4,12.55
1995-02-28,000019,3.32,3.45,3.81,3.05,9265,3271634.17,22.03,0.0,0.0,3.95
1995-03-31,000019,3.45,3.57,4.2,3.08,37525,13472292.72,32.46,3.48,0.12,14.65
