日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1994-04-08,000039,-3.19,-3.27,-3.19,-3.28,53275,72427920.0,-2.63,4.39,0.15,44.4
1994-04-15,000039,-3.29,-3.32,-3.28,-3.36,78798,92081688.0,-2.45,-1.53,-0.05,65.67
1994-04-22,000039,-3.33,-3.38,-3.33,-3.4,57170,58234095.0,-2.11,-1.81,-0.06,47.64
1994-04-29,000039,-3.38,-3.36,-3.33,-3.39,37216,38608916.75,-1.78,0.59,0.02,31.01
1994-05-06,000039,-3.35,-3.37,-3.33,-3.38,35308,37688493.0,-1.49,-0.3,-0.01,29.42
1994-05-13,000039,-3.36,-3.33,-3.31,-3.37,47971,53113233.0,-1.78,1.19,0.04,39.98
1994-05-20,000039,-3.32,-3.35,-3.32,-3.35,19440,21429502.75,-0.9,-0.6,-0.02,16.2
1994-05-27,000039,-3.35,-3.37,-3.35,-3.37,5248,5499048.0,-0.6,-0.6,-0.02,4.37
1994-06-03,000039,-3.37,-3.39,-3.37,-3.39,6172,6012243.25,-0.59,-0.59,-0.02,5.14
1994-06-10,000039,-3.39,-3.41,-3.39,-3.41,3490,3156763.0,-0.59,-0.59,-0.02,2.91
1994-06-17,000039,-3.41,-3.41,-3.4,-3.43,6907,5933091.88,-0.88,0.0,0.0,5.76
1994-06-24,000039,-3.41,-3.43,-3.41,-3.43,4292,3699791.56,-0.59,-0.59,-0.02,3.58
1994-07-01,000039,-3.43,-3.44,-3.43,-3.44,4750,3803895.0,-0.29,-0.29,-0.01,3.96
1994-07-08,000039,-3.45,-3.44,-3.44,-3.46,1656,1275638.81,-0.58,0.0,0.0,1.38
1994-07-15,000039,-3.45,-3.46,-3.44,-3.46,4560,3523049.0,-0.58,-0.58,-0.02,3.8
1994-07-22,000039,-3.47,-3.47,-3.46,-3.48,3634,2567268.72,-0.58,-0.29,-0.01,3.03
1994-07-29,000039,-3.48,-3.49,-3.46,-3.51,8782,6179793.31,-1.44,-0.58,-0.02,7.32
1994-08-05,000039,-3.46,-3.37,-3.36,-3.46,68247,63074818.0,-2.87,3.44,0.12,56.87
1994-08-12,000039,-3.36,-3.36,-3.34,-3.4,65177,67614817.0,-1.78,0.3,0.01,54.31
1994-08-19,000039,-3.37,-3.3,-3.29,-3.38,66920,76349754.0,-2.68,1.79,0.06,55.77
1994-08-26,000039,-3.3,-3.25,-3.2,-3.31,89533,122515624.0,-3.33,1.52,0.05,74.61
1994-09-02,000039,-3.24,-3.18,-3.18,-3.27,73937,102490358.0,-2.77,2.15,0.07,61.61
1994-09-09,000039,-3.16,-3.14,-3.07,-3.17,106273,187507230.0,-3.14,1.26,0.04,88.56
1994-09-16,000039,-3.13,-3.14,-3.08,-3.17,42682,73829770.5,-2.87,0.0,0.0,35.57
1994-09-23,000039,-3.14,-3.18,-3.14,-3.19,28760,46430480.5,-1.59,-1.27,-0.04,23.97
1994-09-30,000039,-3.17,-3.23,-3.13,-3.24,40915,64784104.0,-3.46,-1.57,-0.05,34.1
1994-10-07,000039,-3.24,-3.29,-3.24,-3.36,26234,31967989.0,-3.72,-1.86,-0.06,21.86
1994-10-14,000039,-3.29,-3.32,-3.29,-3.35,19737,23471669.5,-1.82,-0.91,-0.03,16.45
1994-10-21,000039,-3.34,-3.31,-3.28,-3.34,24789,30123180.0,-1.81,0.3,0.01,20.66
1994-10-28,000039,-3.31,-3.31,-3.26,-3.32,46620,57670027.0,-1.81,0.0,0.0,38.85
1994-11-04,000039,-3.3,-3.32,-3.3,-3.32,16091,19018057.56,-0.6,-0.3,-0.01,13.41
1994-11-11,000039,-3.32,-3.3,-3.29,-3.33,19509,23520308.62,-1.2,0.6,0.02,16.26
1994-11-18,000039,-3.29,-3.3,-3.28,-3.31,19727,24395216.38,-0.91,0.0,0.0,16.44
1994-11-25,000039,-3.3,-3.3,-3.3,-3.31,6559,7932401.5,-0.3,0.0,0.0,5.47
1994-12-02,000039,-3.3,-3.31,-3.3,-3.31,2310,2771625.0,-0.3,-0.3,-0.01,1.93
1994-12-09,000039,-3.31,-3.32,-3.31,-3.33,4175,4835542.91,-0.6,-0.3,-0.01,3.48
1994-12-16,000039,-3.33,-3.31,-3.29,-3.34,17673,21084720.5,-1.51,0.3,0.01,14.73
1994-12-23,000039,-3.31,-3.32,-3.3,-3.33,7059,8274847.06,-0.91,-0.3,-0.01,5.88
1994-12-30,000039,-3.32,-3.33,-3.32,-3.34,5989,6793813.0,-0.6,-0.3,-0.01,4.99
1995-01-06,000039,-3.33,-3.31,-3.3,-3.33,7043,8285967.25,-0.9,0.6,0.02,3.97
1995-01-13,000039,-3.32,-3.33,-3.32,-3.33,5738,6549133.06,-0.3,-0.6,-0.02,3.23
1995-01-20,000039,-3.33,-3.33,-3.32,-3.34,7269,8189881.88,-0.6,0.0,0.0,4.09
1995-01-27,000039,-3.35,-3.34,-3.33,-3.35,2666,2963692.22,-0.6,-0.3,-0.01,1.5
1995-02-17,000039,-3.34,-3.34,-3.34,-3.37,1877,2051334.8,-0.9,0.0,0.0,1.06
1995-02-24,000039,-3.34,-3.33,-3.29,-3.34,11752,13751215.12,-1.5,0.3,0.01,6.62
1995-03-03,000039,-3.32,-3.29,-3.28,-3.33,17083,21093257.12,-1.5,1.2,0.04,9.62
1995-03-10,000039,-3.28,-3.29,-3.27,-3.29,30853,39661726.0,-0.61,0.0,0.0,17.37
1995-03-17,000039,-3.28,-3.29,-3.28,-3.31,8348,10269721.38,-0.91,0.0,0.0,4.7
1995-03-24,000039,-3.29,-3.28,-3.28,-3.3,9372,11762822.44,-0.61,0.3,0.01,5.28
1995-03-31,000039,-3.28,-3.28,-3.27,-3.29,12465,15882832.38,-0.61,0.0,0.0,7.02
1995-04-07,000039,-3.28,-3.26,-3.26,-3.28,10176,13237017.0,-0.61,0.61,0.02,5.73
1995-04-14,000039,-3.26,-3.28,-3.26,-3.29,9425,12259503.0,-0.92,-0.61,-0.02,5.31
1995-04-21,000039,-3.28,-3.26,-3.25,-3.28,17948,23997386.0,-0.91,0.61,0.02,10.11
1995-04-28,000039,-3.27,-3.28,-3.27,-3.31,19489,24662055.0,-1.23,-0.61,-0.02,10.97
1995-05-05,000039,-3.29,-3.28,-3.28,-3.3,4054,5079281.0,-0.61,0.0,0.0,2.28
1995-05-12,000039,-3.29,-3.29,-3.28,-3.3,3752,4674071.0,-0.61,-0.3,-0.01,2.11
1995-05-19,000039,-3.3,-3.14,-3.13,-3.3,66113,107174516.0,-5.17,4.56,0.15,37.23
